latitude,longitude,number,time,step,isobaricInhPa,valid_time,t,u,v,vo,w_mps
46.0,-17.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.64314,-11.483414,-4.694824,-4.104199e-05,-0.015720029898796936
46.0,-17.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.31453,-11.897476,-4.769043,-4.2770524e-05,-0.008786905564495675
46.0,-17.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.09773,-12.08107,-5.0151367,-4.131021e-05,0.0008014186057459586
46.0,-17.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.02107,-12.151382,-5.2924805,-3.7301797e-05,0.009924557072102264
46.0,-16.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.04793,-12.239273,-5.4956055,-3.2920856e-05,0.0156192625196734
46.0,-16.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.11336,-12.440445,-5.5581055,-2.8957147e-05,0.016680169777633064
46.0,-16.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.16609,-12.774429,-5.476074,-2.5589485e-05,0.014307596355254687
46.0,-16.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.18758,-13.180679,-5.284668,-2.3682136e-05,0.011403852444787452
46.0,-15.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.18953,-13.561539,-5.069824,-2.3190398e-05,0.011479418695164145
46.0,-15.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.20271,-13.848648,-4.8901367,-2.3264904e-05,0.015555252379522318
46.0,-15.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.25984,-14.022476,-4.769043,-2.3890752e-05,0.021409591695241297
46.0,-15.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.37459,-14.116226,-4.710449,-2.5127549e-05,0.02565070750572546
46.0,-14.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.53279,-14.188492,-4.6870117,-2.605142e-05,0.026236778018355854
46.0,-14.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.70515,-14.276382,-4.6674805,-2.6215333e-05,0.02342148123826908
46.0,-14.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.86726,-14.387711,-4.644043,-2.6364345e-05,0.019086517151951237
46.0,-14.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.00887,-14.512711,-4.6245117,-2.6632566e-05,0.014970724106875513
46.0,-13.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.13728,-14.641617,-4.601074,-2.6468653e-05,0.011720432125961007
46.0,-13.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.26472,-14.778336,-4.5620117,-2.5798101e-05,0.009034989433047206
46.0,-13.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.3951,-14.938492,-4.4799805,-2.476992e-05,0.006649965865112189
46.0,-13.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.52498,-15.135757,-4.331543,-2.3264904e-05,0.0042999669039793945
46.0,-12.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.65144,-15.364273,-4.101074,-2.1461863e-05,0.0017571020538916212
46.0,-12.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.77254,-15.606461,-3.800293,-1.9584317e-05,-0.000560692206445948
46.0,-12.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.88435,-15.844742,-3.4487305,-1.7021317e-05,-0.002272472086177547
46.0,-12.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.99031,-16.042007,-3.0581055,-1.3102312e-05,-0.00356736912427128
46.0,-11.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.09383,-16.161148,-2.6518555,-8.0061145e-06,-0.004939638475446867
46.0,-11.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.19148,-16.18068,-2.2416992,-2.1797605e-06,-0.006274977842884866
46.0,-11.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.27791,-16.088882,-1.8237305,3.6465935e-06,-0.007763551074373133
46.0,-11.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.34969,-15.879898,-1.4018555,8.2659535e-06,-0.009824435154030092
46.0,-10.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.39705,-15.567398,-0.97216797,1.0888558e-05,-0.012380964905542484
46.0,-10.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.41072,-15.170914,-0.54248047,1.1797529e-05,-0.014898142508646295
46.0,-10.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.39119,-14.704117,-0.11279297,1.14995055e-05,-0.016955451266898933
46.0,-10.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.3365,-14.182632,0.30908203,1.0337215e-05,-0.017827723809885575
46.0,-9.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.25154,-13.598648,0.7036133,8.936506e-06,-0.016944355242912407
46.0,-9.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.16756,-12.944351,1.0473633,8.251052e-06,-0.014843084508228728
46.0,-9.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.12068,-12.229507,1.3520508,9.219628e-06,-0.012022253289498682
46.0,-9.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.12752,-11.473648,1.6567383,1.2542587e-05,-0.008214993788133304
46.0,-8.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.20662,-10.709976,2.0200195,1.8056016e-05,-0.0042947130231740654
46.0,-8.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.38289,-10.002945,2.5043945,2.5134068e-05,-0.002963991127429019
46.0,-8.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.63533,-9.420914,3.1918945,3.32552e-05,-0.005601032702041866
46.0,-8.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.8951,-8.98732,4.1411133,4.109321e-05,-0.00996419163152558
46.0,-7.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.09138,-8.692398,5.352051,4.5906287e-05,-0.013186222089554183
46.0,-7.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.17586,-8.500992,6.742676,4.5131426e-05,-0.013956699318313576
46.0,-7.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.12459,-8.317398,8.168457,3.8530212e-05,-0.012078884303331842
46.0,-7.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.96736,-8.034195,9.48877,2.8561335e-05,-0.008400271642010747
46.0,-6.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.77693,-7.6709137,10.625488,1.9322615e-05,-0.004955472982537639
46.0,-6.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.5948,-7.3388824,11.598145,1.425622e-05,-0.0030814146176597105
46.0,-6.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.40633,-7.0713043,12.461426,1.38091855e-05,-0.002468675420721558
46.0,-6.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.18562,-6.788101,13.250488,1.5984755e-05,-0.002580382719366329
46.0,-5.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.92879,-6.391617,13.945801,1.8339138e-05,-0.002196864625865504
46.0,-5.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.64607,-5.813492,14.504395,1.8830877e-05,0.0008832776239479389
46.0,-5.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.35652,-5.022476,14.89502,1.6863924e-05,0.007407532531433623
46.0,-5.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.08894,-4.065445,15.14502,1.37197785e-05,0.015165833686022468
46.0,-4.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.85847,-3.036148,15.316895,1.0218006e-05,0.02196230450837068
46.0,-4.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.66023,-1.9990387,15.453613,5.6880526e-06,0.02704668529884591
46.0,-4.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.4864,-0.9756012,15.559082,4.8754737e-07,0.02993378301443405
46.0,-4.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.33357,0.03416443,15.648926,-3.7294813e-06,0.030025420625400184
46.0,-3.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.19832,1.0517426,15.719238,-6.754417e-06,0.027817760790693185
46.0,-3.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,211.07625,2.0829926,15.723145,-9.511132e-06,0.023766713563526255
46.0,-3.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.96834,3.0966644,15.617676,-1.256587e-05,0.0184401742546501
46.0,-3.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.87361,4.045883,15.375488,-1.6708393e-05,0.013345935652813277
46.0,-2.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.7867,4.905258,14.977051,-2.219202e-05,0.009536951659519318
46.0,-2.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.70808,5.666977,14.422363,-2.7437229e-05,0.006183060571798773
46.0,-2.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.63875,6.327133,13.73877,-3.1520147e-05,0.002681266994499366
46.0,-2.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.57478,6.901352,12.949707,-3.5454053e-05,0.0004984701466816976
46.0,-1.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.51228,7.4091644,12.066895,-3.9209146e-05,-0.00017864380430900628
46.0,-1.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.45467,7.8505707,11.11377,-4.1906256e-05,-0.0005169852639741271
46.0,-1.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.40388,8.227524,10.11377,-4.4484157e-05,-0.0007048098282805444
46.0,-1.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.35506,8.538071,9.055176,-4.7240872e-05,-0.0004039971946726072
46.0,-0.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.30818,8.774399,7.9575195,-4.8790593e-05,-2.817956919644164e-05
46.0,-0.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.26375,8.952133,6.8481445,-5.0236005e-05,0.0004601690582759528
46.0,-0.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.21394,9.104477,5.727051,-5.3842086e-05,0.0016242936661912102
46.0,0.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.14363,9.252914,4.590332,-5.8059115e-05,0.0029377679938657553
46.0,0.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.04305,9.422836,3.4926758,-6.0383696e-05,0.004887682307635844
46.0,0.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.9117,9.709946,2.5043945,-6.0130376e-05,0.008672319853794427
46.0,0.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.77351,10.186508,1.6879883,-5.425932e-05,0.012039562501680909
46.0,1.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.69246,10.772446,1.121582,-4.0118117e-05,0.011173267327256077
46.0,1.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.73347,11.278305,0.80126953,-2.2758264e-05,0.007203623800836933
46.0,1.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.90047,11.534164,0.5551758,-8.527655e-06,0.004096866036904582
46.0,1.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.1241,11.438461,0.18798828,3.6167912e-06,0.003425513336621317
46.0,2.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.30965,10.993149,-0.30810547,1.4241319e-05,0.005344762308008378
46.0,2.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.39314,10.346664,-0.85498047,1.8681865e-05,0.008203567220982692
46.0,2.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.37166,9.715805,-1.3745117,1.8890481e-05,0.00530875418764362
46.0,2.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.30476,9.149399,-1.7495117,2.4374109e-05,-0.0066033051338790375
46.0,3.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.26326,8.48143,-1.847168,3.6548357e-05,-0.019035928731938767
46.0,3.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.2618,7.5986176,-1.6479492,4.8201066e-05,-0.022792242774379506
46.0,3.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.26472,6.6474457,-1.222168,5.687354e-05,-0.019261451765473156
46.0,3.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.26472,5.8017426,-0.59716797,6.287871e-05,-0.011523062562767217
46.0,4.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.3321,4.9755707,0.13720703,6.098626e-05,0.002489478433978774
46.0,4.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.51472,3.9560394,0.71533203,4.7843438e-05,0.01911510947874667
46.0,4.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.71053,2.7236176,0.87158203,2.9202085e-05,0.025306608956339557
46.0,4.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.75008,1.4599457,0.59033203,1.1484604e-05,0.014994792334980528
46.0,5.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.61433,0.37205505,0.03564453,-4.727859e-06,-0.002511632681764527
46.0,5.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.4488,-0.40333557,-0.62841797,-1.9316096e-05,-0.014089806607810198
46.0,5.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.36433,-0.8506012,-1.315918,-3.064098e-05,-0.015587462165157506
46.0,5.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.35457,-1.1240387,-1.972168,-3.9358158e-05,-0.010701203094867096
46.0,6.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.40047,-1.4306793,-2.597168,-4.671933e-05,-0.0048772048344342045
46.0,6.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.49666,-1.8603668,-3.2026367,-4.963996e-05,-0.0016076749231268162
46.0,6.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.59041,-2.377945,-3.7651367,-4.3336768e-05,-0.0009687968705352796
46.0,6.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.62459,-2.8408356,-4.226074,-2.8376002e-05,-0.00044214411748940265
46.0,7.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.62459,-3.0908356,-4.5581055,-1.2610573e-05,0.0001975537546229246
46.0,7.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.63875,-3.1787262,-4.800293,-5.2344985e-06,-0.0020979738237661707
46.0,7.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.64851,-3.3271637,-5.022949,-9.078998e-06,-0.006802266084228806
46.0,7.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.62068,-3.5849762,-5.2651367,-1.9003171e-05,-0.008231253809292238
46.0,8.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.57722,-3.7978668,-5.522949,-2.7660746e-05,-0.0058594436562798636
46.0,8.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.54109,-3.9912262,-5.753418,-3.230991e-05,-0.006008895415028804
46.0,8.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.4908,-4.334976,-5.944824,-3.5707373e-05,-0.008827864254901214
46.0,8.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.40779,-4.7295074,-6.132324,-4.0192623e-05,-0.008072571742226666
46.0,9.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.30232,-4.913101,-6.378418,-4.272582e-05,-0.004687070957784693
46.0,9.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.18709,-4.8838043,-6.675293,-4.002871e-05,-0.004571849315700474
46.0,9.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.08699,-4.8076324,-6.9799805,-3.5960693e-05,-0.005695669521922996
46.0,9.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.02156,-4.766617,-7.253418,-3.593089e-05,-0.00430559822322877
46.0,10.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.95076,-4.8545074,-7.487793,-3.7167687e-05,-0.004191619982542942
45.75,-80.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.52107,45.17479,-12.640137,-3.809156e-05,0.015538446943331287
45.75,-79.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.48592,45.29393,-13.120605,-4.0371437e-05,0.012764662892731184
45.75,-79.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.45515,45.43651,-13.620605,-4.3545384e-05,0.010333610361528136
45.75,-79.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.4327,45.610336,-14.128418,-4.5735855e-05,0.006347524572337632
45.75,-79.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.4239,45.801743,-14.612793,-4.683854e-05,0.0015654681810586546
45.75,-78.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.42732,45.99315,-15.058105,-4.8045535e-05,-0.0009392960719853466
45.75,-78.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.43806,46.196274,-15.472168,-4.9103517e-05,-0.001394782843573275
45.75,-78.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.45808,46.420883,-15.847168,-4.925253e-05,-0.0026474903530524173
45.75,-78.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.49178,46.653305,-16.183105,-4.9073715e-05,-0.004773830974611902
45.75,-77.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.53816,46.87401,-16.47998,-4.9207825e-05,-0.0060279214134736974
45.75,-77.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.59773,47.06932,-16.757324,-4.9073715e-05,-0.006561355922605209
45.75,-77.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.67928,47.233383,-17.019043,-4.876079e-05,-0.006259901553749036
45.75,-77.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.7823,47.364243,-17.296387,-4.9371738e-05,-0.004058077136328058
45.75,-76.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,212.89705,47.473618,-17.608887,-5.056383e-05,-0.0014358315908342318
45.75,-76.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.01521,47.577133,-17.94873,-5.0861854e-05,-0.0009799519500208842
45.75,-76.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.12996,47.66893,-18.300293,-5.1130075e-05,-0.0008662491616678934
45.75,-76.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.22078,47.747055,-18.687012,-5.3722877e-05,0.002142737550484526
45.75,-75.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.27303,47.846664,-19.14795,-5.7552475e-05,0.005534380188275551
45.75,-75.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.29549,47.997055,-19.644043,-5.8670063e-05,0.004353662692424655
45.75,-75.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.30476,48.178696,-20.08545,-5.6554098e-05,0.00023817571812522373
45.75,-75.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.30281,48.370102,-20.464355,-5.4482836e-05,-0.000943167239176394
45.75,-74.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.28474,48.577133,-20.831543,-5.2679796e-05,0.0006573032911134297
45.75,-74.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.26277,48.797836,-21.183105,-4.719617e-05,-0.0008286883161923415
45.75,-74.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.26424,48.989243,-21.433105,-3.6973972e-05,-0.0060104130008929325
45.75,-74.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.30281,49.11229,-21.546387,-2.6140828e-05,-0.008488505152587547
45.75,-73.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.3697,49.172836,-21.601074,-1.7215032e-05,-0.006928258483431872
45.75,-73.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.4659,49.178696,-21.659668,-7.410068e-06,-0.00891450099566094
45.75,-73.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.62508,49.09276,-21.687012,5.449634e-06,-0.018309822017874112
45.75,-73.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.8741,48.864243,-21.624512,1.91289e-05,-0.028724240566133524
45.75,-72.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.20125,48.47557,-21.47998,3.2182317e-05,-0.034240540869270655
45.75,-72.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.58015,47.909164,-21.253418,4.6666246e-05,-0.036332916668366494
45.75,-72.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.99226,47.151352,-20.933105,6.220816e-05,-0.03728611668334875
45.75,-72.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.41951,46.22557,-20.507324,7.456122e-05,-0.03628260781122627
45.75,-71.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.83846,45.17479,-20.01123,8.250354e-05,-0.03322974686074799
45.75,-71.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.23103,44.0244,-19.46045,8.8627916e-05,-0.02811364571962962
45.75,-71.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.57722,42.81151,-18.85498,9.248732e-05,-0.01929801327457494
45.75,-71.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.8492,41.610336,-18.257324,9.0922695e-05,-0.007932291057602599
45.75,-70.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.03767,40.48729,-17.745605,8.4783416e-05,0.0001260188159373825
45.75,-70.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.18074,39.485336,-17.33545,7.788418e-05,-0.0001843027637905281
45.75,-70.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.35555,38.610336,-16.995605,7.1431976e-05,-0.007640158720501211
45.75,-70.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.61678,37.858383,-16.714355,6.481586e-05,-0.0145697111796141
45.75,-69.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.94685,37.207993,-16.550293,5.8691483e-05,-0.014085622797112837
45.75,-69.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.28621,36.659164,-16.562012,5.4459553e-05,-0.009271793473958343
45.75,-69.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.60359,36.161118,-16.72998,5.276082e-05,-0.008699452805993066
45.75,-69.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.8868,35.584946,-16.96045,5.264161e-05,-0.011291677918882236
45.75,-68.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.09041,34.88182,-17.132324,5.0793868e-05,-0.009579944189269973
45.75,-68.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.16658,34.19432,-17.183105,4.4639688e-05,-0.005706894215578467
45.75,-68.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.13484,33.741196,-17.069824,3.57884e-05,-0.006332462588340861
45.75,-68.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.06355,33.647446,-16.776855,2.759276e-05,-0.008756894092660271
45.75,-67.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.02449,33.959946,-16.327637,2.0872336e-05,-0.011181390894566547
45.75,-67.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.11043,34.67479,-15.815918,1.4852267e-05,-0.022772795650169642
45.75,-67.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.41365,35.635727,-15.362793,9.323936e-06,-0.04679440806544651
45.75,-67.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.9488,36.514633,-15.081543,5.3304248e-06,-0.07036771966441324
45.75,-66.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.64021,36.985336,-14.987793,6.3139014e-06,-0.08194148719189505
45.75,-66.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.38972,36.86815,-14.995605,1.6282778e-05,-0.07964892760955082
45.75,-66.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.12654,36.133774,-14.97998,3.4968834e-05,-0.06296886790478437
45.75,-66.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.8155,34.88182,-14.843262,5.699275e-05,-0.036931188680553666
45.75,-65.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.46443,33.340805,-14.565918,7.5395685e-05,-0.017955457999562552
45.75,-65.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.11824,31.76268,-14.187012,8.441089e-05,-0.01780779177634927
45.75,-65.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.81306,30.260727,-13.76123,8.317409e-05,-0.028225348171083537
45.75,-65.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.51619,28.79393,-13.335449,7.751165e-05,-0.03218144226862412
